customer_id,offer_id,event,amount,became_member_on,Reward,time
57a61bd83da2490ca30d37c19460c1e6,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,17/03/2017,,336
57dd6c2aaa1b45c88fabf6f52a38829a,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,05/03/2016,,336
59557495e3524b08ba670f8d93b1d51a,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,10/10/2017,,336
5b5449454f7842e3b0e8993012278079,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,16/12/2017,,336
5c649bfc2ec143559666316aa30b40f3,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,20/03/2017,,336
5cc43f4de39544b39cfcb341e2cd9fa4,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,01/02/2018,,336
640ba8b8068043abb9c6778f8c671950,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,02/09/2017,,336
653d8f383fab43d4a93b10b02bd67266,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,01/09/2017,,336
658b703206654714b4a2bf2bfee40959,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,03/04/2017,,336
663884323bd64c2ea720507e44b1b322,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,27/04/2018,,336
6795e88d05b34521b4248c8d014d5609,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,10/03/2017,,336
6844010b939a46438894e0368b7431d1,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,25/03/2015,,336
68617ca6246f4fbc85e91a2a49552598,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,02/10/2017,,336
690deebf33ba4269a28a33698417007d,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,20/04/2018,,336
6c6fe42e0cf24caea7142531a84d15ca,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,19/07/2018,,336
6cd6ccd7be2f42508bb37ba08e798aa3,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,19/05/2018,,336
6d2b7ff9551c468ca7051932d792d570,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,18/06/2018,,336
6e765b58b2414b1ea6617af14aa8c42f,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,20/07/2018,,336
733a911a89674d74875a2f6940b0e4ef,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,22/06/2015,,336
734a07f3c450454286c2897ab1ab48fa,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,09/04/2017,,336
73c672ec522045fbae5a0a6864214fcd,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,26/02/2017,,336
74aeed36262c4e8a833f5ee579b2fcd3,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,06/05/2018,,336
75afb8d248164d62b326d4b1cc13303c,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,26/07/2018,,336
76402af8c6ac451b8674c896b5fab540,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,17/03/2018,,336
7671bd43fe8d4a4eab7aa1d8c3c011e6,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,20/03/2016,,336
7d4dea70cc16493596a9a27d42447a03,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,12/01/2018,,336
7e0b1114c08546b8b52e0980189ce292,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,31/12/2015,,336
84ddf964f6e3463dbf3fee327271020f,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,10/08/2016,,336
850246fb2a30414eb76ac3e091c090aa,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,14/10/2017,,336
867c1207f19944cfa45ed38a525d2a1a,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,10/01/2016,,336
8778b4fe9ab94f04888cbac6b883b406,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,16/04/2018,,336
87a7470272ca422faa06debd1c813216,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,12/03/2017,,336
87f97b3f87604c3b8671e86091b755dc,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,25/11/2017,,336
88247de5c0b441d39e45cec0f89c81b6,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,02/02/2018,,336
89df77a592164f5db95664e6991e15e0,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,08/06/2016,,336
8a647583b38f4397a8870b70eaefcc08,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,19/07/2018,,336
8f4364144e0548f885b390f28aabe2b8,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,12/12/2017,,336
90eb7527cd1246239be019df93f165bb,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,10/09/2017,,336
91a69d5cba394b1b8206daef3d95514c,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,28/11/2017,,336
96ff9b56ced445e5b0b07b1b82554113,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,01/08/2017,,336
999338157fd54f639b089cef0038e06a,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,02/01/2018,,336
9cd7a066d2714751a1b082d2892257ef,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,13/11/2017,,336
9d51382187a24b249a2bf1bf659188c9,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,17/03/2018,,336
9dd3408e5f3c4deb889595d094d54657,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,21/06/2018,,336
9e1b77408fdb414bb6d36a1aa04567e8,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,30/10/2016,,336
9f03542ae38e4b4795457536ba3b0573,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,28/01/2018,,336
9f04251de69a448db9fcf2a39a2ee109,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,07/09/2017,,336
9ffbcc23e8584ef4a48f3adff3e3c846,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,17/10/2017,,336
a0a53c490bf249d9ae7cc0ad1b69e63f,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,03/07/2018,,336
a0eb0c8c7b0d4a69ab1784e377564379,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,22/09/2015,,336
a155c47e0f8b40efa3ff1f16112f8f68,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,23/08/2017,,336
a16c2818b2ab4065801b1be1f1fecaf3,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,15/09/2017,,336
a185ffa762294ed0b1f33df8c88ac242,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,12/11/2015,,336
a3627a341176408c9512c6c6a8378458,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,01/09/2017,,336
a5519958fab34c1f97ed3c455160c5d6,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,19/07/2018,,336
a6f84f4e976f44508c358cc9aba6d2b3,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,16/01/2017,,336
a79aa009c6f74b58b6918dd73e7bafd7,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,20/04/2016,,336
a8d49189b41b45e3a54954e01d911110,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,26/11/2016,,336
acbcfbb35f8b4842924d1f6f0021c75e,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,24/04/2018,,336
af281d29e2d2497998a2c6a315b500c1,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,15/08/2017,,336
b2dac65b914c4e8daf79d00e8da11f90,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,29/12/2016,,336
b5a4426b80024f66b21770f8c99b0563,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,09/01/2016,,336
b673e4cf251c498c9a8a0997874f6704,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,05/03/2018,,336
b6f74fc8e1664cfb9b44834dd9f7cf48,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,07/03/2018,,336
b709b164f64d4af58d28e601575bf48b,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,16/05/2018,,336
ba1b1f46c4c04874940e60e758ce4cc3,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,23/05/2018,,336
bbac698d05484da5930ea209dda9c087,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,18/04/2018,,336
bbeb54e861614fc7b22a8844f72dca6c,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,07/12/2017,,336
be0a628417fb46688fd397cc8eb5058c,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,09/09/2017,,336
be8ce8ad597f4737af9c7ec97ab233ff,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,30/09/2017,,336
c081384f13c441d38583a0f9fa0f3c25,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,05/09/2017,,336
c0bd78afa1dc4ab6a0e937465fca7e6b,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,20/01/2017,,336
c2938f6da5f047658f1a6500e86b20b4,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,14/04/2018,,336
c3174ea1e54e493e891c8615885384ce,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,01/12/2017,,336
c3bade8299614e03a3f6e003a13a74d2,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,20/01/2018,,336
c4137a37c33446f2a22f59282865f6c5,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,20/11/2015,,336
c4863c7985cf408faee930f111475da3,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,24/08/2017,,336
c62876bfad1249eabfe5e57b310e040d,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,09/09/2017,,336
c65086b345504ed398ffa2ed28e13d51,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,09/11/2017,,336
c70d85b0459548ccbcbba921b40ed21c,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,09/09/2016,,336
c78abf0d352b461dbe40bc500a591491,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,12/10/2016,,336
cafb4a8e15954efc83973d2607e5b66a,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,08/01/2016,,336
cbe87ab8d5ef41cb9a986196bdcb653f,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,13/04/2017,,336
cbecec5803434d63bce1e4c451d4b2d7,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,20/04/2017,,336
cc187b3ecc7941d492f2f9c10dda07dc,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,16/04/2018,,336
cc70814cda714d2681da3d39a3a817b5,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,19/12/2016,,336
cdc70ea5dcfa497bb0c53b3fc20f3691,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,28/09/2017,,336
cf94d1e2bdfe4be297c5f31c50d19ec7,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,29/09/2015,,336
d09c99f76c7d4fbf9fc7ae5c833f3e38,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,22/10/2016,,336
d39e704f67fd4b9f98b83b0ed422ef6c,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,30/04/2018,,336
d8fc164eb048450797d598b391c09ffa,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,13/04/2017,,336
d910c3264654421a9a72916bd1816611,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,09/08/2015,,336
ddc82116e8c844a18894eab1c8e5a596,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,18/06/2018,,336
df1f60e8aa4c42ad99854c179ab4ff71,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,17/12/2017,,336
e617d169516f42a7b7d01273a0eb0946,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,13/05/2018,,336
e6eb52cacaa346aeb7f3bb633f844c3f,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,09/07/2017,,336
e8455f1620994465a0d8e590dfe8f9c5,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,30/07/2017,,336
e8db8c4fb4fd40119ebe05310de8cca7,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,26/08/2015,,336
ecb591a8efae462c9f24f5a36aa4a541,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,26/12/2017,,336
ef0eb362a927490eacc98737c8be50f8,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,28/08/2017,,336
f5e30345d068492b880e6e876bc72ff5,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,06/04/2018,,336
f9aacdb4fa954446a6f1ea22ecd7b961,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,30/09/2015,,336
fe083566dce34c52a6e9d8cfd87239e4,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,15/06/2018,,336
fec978ba6c9b4c719dd401cba3a077cb,2298d6c36e964ae4a3e7e9706d1fb8c2,offer received,,06/03/2017,,336
01e91c5bc14148b2a4de0ce819e4c500,2906b810c7d4411798c6938adc9daaa5,offer received,,24/04/2017,,336
09f61d1d6e05402ca923d614dda52d57,2906b810c7d4411798c6938adc9daaa5,offer received,,29/07/2017,,336
0c568217dc7d47ca936b567f8a22588f,2906b810c7d4411798c6938adc9daaa5,offer received,,16/05/2018,,336
0eae927d54084bd5925a65d801a665cf,2906b810c7d4411798c6938adc9daaa5,offer received,,21/11/2015,,336
113f3f07ac2b4f8b940d6136233ae3ee,2906b810c7d4411798c6938adc9daaa5,offer received,,29/01/2017,,336
116393991ba444a8b21f3e4138318e67,2906b810c7d4411798c6938adc9daaa5,offer received,,30/08/2017,,336
1303cccd542e4e63af9e04f2587e6261,2906b810c7d4411798c6938adc9daaa5,offer received,,17/08/2016,,336
14ffee72f67847aba81c4bec72dd6201,2906b810c7d4411798c6938adc9daaa5,offer received,,30/11/2017,,336
1cea9d080f954162be68dad85af77fb6,2906b810c7d4411798c6938adc9daaa5,offer received,,19/11/2017,,336
1e95b3bc9dd94d5aa14ec531ea948b89,2906b810c7d4411798c6938adc9daaa5,offer received,,05/11/2017,,336
1f99fa0f7d48410e9445aeb509db2d18,2906b810c7d4411798c6938adc9daaa5,offer received,,17/06/2016,,336
22ada0ed66d34eb19a42463454b9e75c,2906b810c7d4411798c6938adc9daaa5,offer received,,07/06/2018,,336
254f698dcae34b2c890fcadf51bdf3d6,2906b810c7d4411798c6938adc9daaa5,offer received,,27/04/2018,,336
25adf3532da54e719676aaefbda12318,2906b810c7d4411798c6938adc9daaa5,offer received,,11/07/2018,,336
25e43e5144f8494b9e77c1ee72459b7d,2906b810c7d4411798c6938adc9daaa5,offer received,,18/03/2016,,336
28c0952297a3447f9a067d65469270b3,2906b810c7d4411798c6938adc9daaa5,offer received,,03/02/2018,,336
2bac7b1a8ffe4fb8bb3be7f06d8f0db4,2906b810c7d4411798c6938adc9daaa5,offer received,,21/09/2017,,336
3083b4b83d3c436d90fb41297da0e9d3,2906b810c7d4411798c6938adc9daaa5,offer received,,07/04/2017,,336
3145b269f33640d7902251129a46f9f7,2906b810c7d4411798c6938adc9daaa5,offer received,,28/07/2017,,336
3177d2d794b94e2097125b31a92c4c38,2906b810c7d4411798c6938adc9daaa5,offer received,,14/03/2016,,336
328b6cecb5434704bfd6d5ac35881140,2906b810c7d4411798c6938adc9daaa5,offer received,,24/04/2018,,336
3407ea7b3da64a98848f6c2fadfc0c69,2906b810c7d4411798c6938adc9daaa5,offer received,,21/05/2016,,336
355e96c2298d428c80166e45fddd73f2,2906b810c7d4411798c6938adc9daaa5,offer received,,14/08/2017,,336
36ef13fb138a429a83c9276fa6a6f507,2906b810c7d4411798c6938adc9daaa5,offer received,,20/08/2017,,336
36f83395146641bd9ce63441a2629f2c,2906b810c7d4411798c6938adc9daaa5,offer received,,12/01/2017,,336
392bd914245349489e4972fb7e4ce86d,2906b810c7d4411798c6938adc9daaa5,offer received,,30/12/2017,,336
3a793ab870584ccaad845cd2c07db3a5,2906b810c7d4411798c6938adc9daaa5,offer received,,02/12/2017,,336
3c76c38021e6465382c960230b141b88,2906b810c7d4411798c6938adc9daaa5,offer received,,30/09/2015,,336
3c99b9da98fe465190e624ae69b0234b,2906b810c7d4411798c6938adc9daaa5,offer received,,14/05/2016,,336
3d55f046a320408db9a88be59acc19cc,2906b810c7d4411798c6938adc9daaa5,offer received,,17/08/2016,,336
3db080837a5f4137aeb5cab01f739866,2906b810c7d4411798c6938adc9daaa5,offer received,,29/03/2017,,336
3e193daf33dd4b809a90d90d0820ab0e,2906b810c7d4411798c6938adc9daaa5,offer received,,26/05/2016,,336
47bc79bf0914408b9c1439c2f55f6616,2906b810c7d4411798c6938adc9daaa5,offer received,,04/08/2017,,336
487f3e1448234687a88019ced64fcf9c,2906b810c7d4411798c6938adc9daaa5,offer received,,02/01/2017,,336
4981971670534cb2924bae90ade36125,2906b810c7d4411798c6938adc9daaa5,offer received,,08/10/2017,,336
4b29c7edc4294b5b913708ea4ea2035f,2906b810c7d4411798c6938adc9daaa5,offer received,,22/04/2018,,336
4c142407c3d041569bc92b1ac269d004,2906b810c7d4411798c6938adc9daaa5,offer received,,14/01/2016,,336
4c147fb158cd4bd7abcd9775dd40c5ee,2906b810c7d4411798c6938adc9daaa5,offer received,,18/09/2017,,336
4d3857fcab6344aca68ebe2eaffa32c0,2906b810c7d4411798c6938adc9daaa5,offer received,,05/08/2016,,336
4e22b76b899443baa4999b85cbdcec21,2906b810c7d4411798c6938adc9daaa5,offer received,,25/08/2017,,336
4e8542289655439fad992672ed3392d8,2906b810c7d4411798c6938adc9daaa5,offer received,,13/01/2018,,336
5304e1569b324e7eb717bea1f5c74e33,2906b810c7d4411798c6938adc9daaa5,offer received,,19/03/2016,,336
53519ac74bfa4caebaca6e2b47b86e2e,2906b810c7d4411798c6938adc9daaa5,offer received,,11/05/2018,,336
5586f134881d439f9223201f3a1ce9a7,2906b810c7d4411798c6938adc9daaa5,offer received,,28/10/2014,,336
59d3df1373c94ad2aeeb41be729959fb,2906b810c7d4411798c6938adc9daaa5,offer received,,06/08/2017,,336
59f48fff1cda434b94c1349c9ecc4eda,2906b810c7d4411798c6938adc9daaa5,offer received,,28/02/2017,,336
5b1d549a82fe4688857a5cdaed83d5a1,2906b810c7d4411798c6938adc9daaa5,offer received,,01/09/2017,,336
5c42c4ebc76543dab1c3791784a251ba,2906b810c7d4411798c6938adc9daaa5,offer received,,19/09/2015,,336
5da2a1a6f8434c32b5d3dd53d76a267d,2906b810c7d4411798c6938adc9daaa5,offer received,,16/08/2017,,336
6014a8e264474a45a265cbd96aded6f8,2906b810c7d4411798c6938adc9daaa5,offer received,,22/09/2016,,336
603f3605295449339d3697415ca7be49,2906b810c7d4411798c6938adc9daaa5,offer received,,07/01/2018,,336
61347eea48ab406dbaeeced7b18c423d,2906b810c7d4411798c6938adc9daaa5,offer received,,14/11/2016,,336
6181f119c4ef43ed8eccf9af10ec2121,2906b810c7d4411798c6938adc9daaa5,offer received,,27/02/2016,,336
62d6bfcd9c554637b92dcd556003a2e2,2906b810c7d4411798c6938adc9daaa5,offer received,,02/04/2017,,336
631b3ebd660243df8069c49d4c37f836,2906b810c7d4411798c6938adc9daaa5,offer received,,11/04/2016,,336
6342d5f0912e4bb4a0ba4d21436e8e8b,2906b810c7d4411798c6938adc9daaa5,offer received,,11/04/2017,,336
635ec8e630f1498f9df91b2ec584c144,2906b810c7d4411798c6938adc9daaa5,offer received,,26/10/2015,,336
66bacac758ea46f7a08baea5a463ee27,2906b810c7d4411798c6938adc9daaa5,offer received,,11/07/2017,,336
680fa93d47c14cac99128972256f9265,2906b810c7d4411798c6938adc9daaa5,offer received,,15/09/2017,,336
6b098efe833b45e49590ec30f64dabe0,2906b810c7d4411798c6938adc9daaa5,offer received,,14/06/2018,,336
6b68eed636f049968e3d32267cc31658,2906b810c7d4411798c6938adc9daaa5,offer received,,26/08/2016,,336
6c8127555baa4332a22044807c26aa04,2906b810c7d4411798c6938adc9daaa5,offer received,,20/07/2018,,336
71d9a96b20854903a5a393415ca43c6a,2906b810c7d4411798c6938adc9daaa5,offer received,,13/12/2017,,336
7567420e270145bda103f22a7c15efa3,2906b810c7d4411798c6938adc9daaa5,offer received,,02/04/2016,,336
763c4dff89034d43a12a6181f1545c5e,2906b810c7d4411798c6938adc9daaa5,offer received,,27/10/2017,,336
790d13770c3d43f981c9080f444f4cbd,2906b810c7d4411798c6938adc9daaa5,offer received,,12/01/2018,,336
794bd333e1c4441eafc03354fe9f5836,2906b810c7d4411798c6938adc9daaa5,offer received,,03/12/2017,,336
7bd5b229cf21400e90c42f2d7976ffa4,2906b810c7d4411798c6938adc9daaa5,offer received,,29/08/2017,,336
7bdde8f906304a2f8c497f9d7474d8bd,2906b810c7d4411798c6938adc9daaa5,offer received,,07/02/2018,,336
86a5177c22484d668a79ea5645aeab09,2906b810c7d4411798c6938adc9daaa5,offer received,,01/01/2018,,336
86d1c0779345461fb1f5811627c93b3e,2906b810c7d4411798c6938adc9daaa5,offer received,,11/03/2016,,336
87229f6c938e468cb7db6c53894bd1f7,2906b810c7d4411798c6938adc9daaa5,offer received,,03/08/2016,,336
89db13f87ed64047b4242a5836d3db42,2906b810c7d4411798c6938adc9daaa5,offer received,,26/09/2017,,336
8a2ce69930a740ba9a1de18a509abba7,2906b810c7d4411798c6938adc9daaa5,offer received,,11/11/2014,,336
8a786fa0da254df79cda216055c8fc4c,2906b810c7d4411798c6938adc9daaa5,offer received,,18/08/2016,,336
8bafff02fd574a7d8abe2d548a1b01a0,2906b810c7d4411798c6938adc9daaa5,offer received,,06/08/2017,,336
8f8e6021ca784840b5c77a7e9647c751,2906b810c7d4411798c6938adc9daaa5,offer received,,04/12/2016,,336
9005b91944a54323993fa61c7cd611f6,2906b810c7d4411798c6938adc9daaa5,offer received,,10/12/2017,,336
918f1648bd1741dcaecafa7e30c0920a,2906b810c7d4411798c6938adc9daaa5,offer received,,17/03/2018,,336
950db5a5bd404790ae659a5362d5e8c6,2906b810c7d4411798c6938adc9daaa5,offer received,,16/06/2018,,336
964c98dc94fb4887a6843cafa5041dd7,2906b810c7d4411798c6938adc9daaa5,offer received,,21/12/2015,,336
97b938182cbd48e2b02c859dc8e7838c,2906b810c7d4411798c6938adc9daaa5,offer received,,22/08/2015,,336
981285f3c81d491086cffd54eefbc436,2906b810c7d4411798c6938adc9daaa5,offer received,,13/12/2015,,336
9c3f4f9d23d04636920cfe024b05eb6d,2906b810c7d4411798c6938adc9daaa5,offer received,,30/04/2016,,336
9c563cf237064fd39cf150e0d386c135,2906b810c7d4411798c6938adc9daaa5,offer received,,04/02/2016,,336
9cbf831239914565aebb4495c0abecf8,2906b810c7d4411798c6938adc9daaa5,offer received,,18/09/2017,,336
9d348a06bc4a468a846d524700084c8a,2906b810c7d4411798c6938adc9daaa5,offer received,,02/06/2018,,336
a02783021b7c49eba12cb58cc73a4c44,2906b810c7d4411798c6938adc9daaa5,offer received,,05/02/2018,,336
a0a8652d003f47d08ce7068066d18eab,2906b810c7d4411798c6938adc9daaa5,offer received,,28/11/2016,,336
a0eb962745114f9f922b67a17940771a,2906b810c7d4411798c6938adc9daaa5,offer received,,09/03/2018,,336
a1823a6fd86b4d88905c5e9339c86db1,2906b810c7d4411798c6938adc9daaa5,offer received,,13/06/2017,,336
a30a693afbd74047a3796bfb7d10e740,2906b810c7d4411798c6938adc9daaa5,offer received,,18/06/2016,,336
a31bed7e7b87445a99950cc805ad7cbb,2906b810c7d4411798c6938adc9daaa5,offer received,,01/12/2016,,336
a3f5094b815843fe9061c37c3ae99406,2906b810c7d4411798c6938adc9daaa5,offer received,,05/02/2014,,336
a733eb13c7b8458697dd1f113e66d795,2906b810c7d4411798c6938adc9daaa5,offer received,,28/06/2017,,336
a85bfafef1214b86a1ecb57fca38f0ae,2906b810c7d4411798c6938adc9daaa5,offer received,,25/03/2018,,336
a9012cc8c7d94d2aae450ea4c314d394,2906b810c7d4411798c6938adc9daaa5,offer received,,28/03/2016,,336
ab085dfb81654d2aa6f173e1dd662d59,2906b810c7d4411798c6938adc9daaa5,offer received,,14/09/2017,,336
abaae4fc298b48dd916955fb6e51f5d1,2906b810c7d4411798c6938adc9daaa5,offer received,,05/12/2016,,336
ad254435fe7f49ffae09bbfe211ccf78,2906b810c7d4411798c6938adc9daaa5,offer received,,28/02/2016,,336
ad65a262ec514c54b844e2f05ae28916,2906b810c7d4411798c6938adc9daaa5,offer received,,14/02/2017,,336
aef607d8b1d14eb68196f438c5d8bbf5,2906b810c7d4411798c6938adc9daaa5,offer received,,05/10/2017,,336
af0acc34b33140289fedc26d34ba3e85,2906b810c7d4411798c6938adc9daaa5,offer received,,14/01/2016,,336
afdacfb08f81438599f1b8bf44ad979e,2906b810c7d4411798c6938adc9daaa5,offer received,,08/01/2018,,336
b1920fbdbdc64f8db2a435764dcb8501,2906b810c7d4411798c6938adc9daaa5,offer received,,20/12/2014,,336
b209f58bcf7e458e889ce5842b8a5e9b,2906b810c7d4411798c6938adc9daaa5,offer received,,28/02/2015,,336
b23a9899a5674d2a8ebb29f79ab15544,2906b810c7d4411798c6938adc9daaa5,offer received,,30/03/2017,,336
b27d2fa204ad4855914bb1bf678da11a,2906b810c7d4411798c6938adc9daaa5,offer received,,26/10/2015,,336
b95e05600e9e4162b69d28cc9dac70e0,2906b810c7d4411798c6938adc9daaa5,offer received,,05/09/2016,,336
b9d7e4d189ef426d8d27a29a4df24363,2906b810c7d4411798c6938adc9daaa5,offer received,,05/04/2016,,336
ba12d53863b3456f930ac62e2503fe48,2906b810c7d4411798c6938adc9daaa5,offer received,,28/07/2017,,336
bae1ea0e87214a9fbc58d71c7062448c,2906b810c7d4411798c6938adc9daaa5,offer received,,23/09/2017,,336
bb60cc839c154faba1e4bd3bb3762566,2906b810c7d4411798c6938adc9daaa5,offer received,,25/07/2017,,336
bdc01fa3a83c4913972c79b34443e152,2906b810c7d4411798c6938adc9daaa5,offer received,,15/07/2018,,336
be36aa2ba392401db1b878f496b1b5c7,2906b810c7d4411798c6938adc9daaa5,offer received,,30/12/2017,,336
bea39bf06adf4610b588deaba0bd791c,2906b810c7d4411798c6938adc9daaa5,offer received,,31/07/2017,,336
bf4a0a21b0b64c869a573f6a4e91de18,2906b810c7d4411798c6938adc9daaa5,offer received,,07/03/2016,,336
c1da72caf3c34c359429b217456cf2eb,2906b810c7d4411798c6938adc9daaa5,offer received,,06/03/2016,,336
c20df4c48430421fb2b738cce8ae8f71,2906b810c7d4411798c6938adc9daaa5,offer received,,02/11/2016,,336
c2dedd3d38044d9492060c4f4952ad5f,2906b810c7d4411798c6938adc9daaa5,offer received,,04/12/2014,,336
c4346e97f0a74f34aba9392856e6c1e1,2906b810c7d4411798c6938adc9daaa5,offer received,,17/04/2014,,336
c48c23ad5e914e2cb4e66661f83886bf,2906b810c7d4411798c6938adc9daaa5,offer received,,19/08/2017,,336
c53e98bd3d794b72b466a8d4634448ee,2906b810c7d4411798c6938adc9daaa5,offer received,,02/11/2017,,336
c8b23cd4b0f8480bb82f9587133614e0,2906b810c7d4411798c6938adc9daaa5,offer received,,26/07/2017,,336
ca7c728b94c0452cb30f069308abbdd3,2906b810c7d4411798c6938adc9daaa5,offer received,,28/06/2016,,336
cda8ba00df9e49c3a3a5d318ee4ce9e0,2906b810c7d4411798c6938adc9daaa5,offer received,,13/01/2016,,336
ce895c02389d4708916bc755b2abf98f,2906b810c7d4411798c6938adc9daaa5,offer received,,30/09/2017,,336
cfc4bbee38734ac2a99ecc012ae12f0d,2906b810c7d4411798c6938adc9daaa5,offer received,,23/08/2015,,336
